text,label
 unfortunately it would seem that sql access is disabled for admins atm so a developer would have to do it  ,0
"`   The comment that ``several variants of the Condorcet method (including Cloneproof Schwartz Sequential Dropping and Maximize Affirmed Majorities) are monotonic`` is misleading since there is no connection between the Condorcet criterion and the Monotonicity criterion. If you only want to say that the Condorcet criterion and the Monotonicity criterion are compatible, then it is sufficient to say that Cloneproof Schwartz Sequential Dropping and Maximize Affirmed Majorities are monotonic.`",0
"`  :*rgb curves: you just need to convert the image to rgb first, e.g. with the image->mode->rgb option on the gimp. :change projection: I would just manually try to reproduce the ``iso-chromes`` on the continents. the map does not have a fine resolution anyway.  : `",0
`— and ``Near`` ``East`` is just as Euro-centric anyway `,0
"`  Gah, the whole thing is a mess.  FT2 seems to me to be about as bad as CheeseDreams, in terms of practical results (his insistence that he has some sort of authority over the content of the article as a mediator is especially annoying).  And now someone else has come in and says that the clearly horrible ``To those who believe in him, Jesus`` opening is better than the ``According to the Gospels, Jesus`` one?  Gah...at this point, I don't even know what to say, this seems to be pure process fetishism.   `",0
"  As I predicted, they are proceeding to ban me without even pretending to take into account the reams of evidence that I have presented or my arguments against their corrupt practices: Wikipedia:Requests for arbitration/Gzornenplatz, Kevin Baas, Shorne, VeryVerily/Proposed decision, Wikipedia talk:Requests for arbitration/Gzornenplatz, Kevin Baas, Shorne, VeryVerily/Proposed decision. The administration is thoroughly and manifestly corrupt and biased. I'm afraid it is not worth the fight, 172, any more than it's worth the fight to discuss anything rationally with the Ku Klux Klan, the Nazis, or the Christians.    ",0
"To   I noticed that you split the long introduction of the Nonlinear programming page into several sub-sections, like Mathematical formulation of the problem and Methods for solving the problem, etc. But, some text which should have clearly been in  Methods for solving the problem you left in the Mathematical formulation of the problem. I fixed that. Please let me know if you think I am wrong about the change. Thanks.  ",0
"`  :Facts are often disputed.  What we actually tend to do here is provide sources POVs from all sides, and describe that as NPOV.  The way to NPOV this article is to find some sort of credible organization or news agency that describes the JCPS as a ``hasbara organization``.  I note that the JCPS does quite a number of different things, so even if some of its reports were hasbara oriented, others clearly have nothing whatsoever to do with hasbara.  Calling it a ``hasbara organization`` could never be more than a POV simpliciation.  I urge you to actually study what the JCPA does.    Secondly, to anyone who may think that I'm just out to demonise Jews, or Israel, or Jayjg, or just to join Alberuni in some sort of POV-warring, note that I do not support Alberuni's insertion of Category:Propaganda into Jerusalem Center for Public Affairs. I guarantee that my intent at all times is to ensure that this project and its articles are as NPOV as possible.    :Your longstanding harrassment of and attacks on me, and your consistent policy violating reverts on this page without accompanying reasoning backing them up, bely the claim that you are not out to ``demonise`` me or joining Alberuni in POV-warring.  If you want to show some good faith, respond on the article content to me, rather than just attacking me personally and rather pointedly responding on article content only to Viriditas.  `",0
"`  == category:orphaned categories ==  Hi - Have you thought about fixing entries in category:orphaned categories?  I and  have been fixing most of them, but she's lately been made an admin and seems to have less time for ``adopting`` categories.  If you can help, that'd be great.  Thanks.   `",0
"  :OK, I'll take a look. Thanks for the note.  ",0
"  == China Collaboration of the Week ==  You showed interest in taking part in a China Collaboration of the Week - I have finally gotten around to setting it up. Please add one, or several, nomination(s) and tell others about it. You may access it via the notice board Wikipedia:China-related topics notice board/ZHCOTW or through the shortcut WP:ZHCOTW.  ]] ",0
Perhaps you might like to drop a note on the de: page noting 's concerns about accuracy? ,0
"` :::::::::#things vary (naturally - e.g. the moths) :::::::::#some survive better (e.g. the moths) :::::::::#the surviver's variation is preserved more than those which survive less (because the surviver survives more) :::::::::#the net change is toward the better variation :::::::::#it has ``evolved`` into the kind with the newer variation :::::::::#it has another different variation :::::::::#less than 100% of the versions of which survive better :::::::::#only some of the new versions propagate :::::::::#the net change is towards the preferred version of this 2nd variation :::::::::#ditto, for a 3rd variation :::::::::#ditto, for a 4th variation :::::::::#ditto, for a 5th variation :::::::::#ditto, for a 6th variation :::::::::#ditto, for a 7th variation :::::::::#ditto, for a 8th variation :::::::::#ditto, for a 9th variation :::::::::#ditto, for a 10th variation :::::::::#ditto, for a 11th variation :::::::::#ditto, for a 12th variation :::::::::#ditto, for a 13th variation :::::::::#ditto, for a 14th variation :::::::::#ditto, for a 15th variation :::::::::#it is now beyond similarity of the original state :::::::::#repeat for 1000,000,000 years`",0
"` *I agree. Some of the speculations need to be trimmed down and attributed. I'm removing the second section on Moore's law, as it seems especially speculative (I've no idea where those numbers are from). Moore's law itself is too significant to cut out entirely, but I'll try to ground it more in reality. I'll look for some sources for the bits in the ``Singularity technologies`` heading. As for the article being ``uncritical``, I'm just not seeing it. There's decent-sized section of attributed criticisms. —  `",0
"    The lowercase theta function used on this page needs to be replaced by uppercase theta, as described at Big O notation.  ",0
  ==:Category:Protestant denominations==  This newly-created category substantially overlaps or duplicates the existing Category:Protestantism. What might be the plan on this? Your thoughts appreciated.  ,0
"   == Aphra == Yeah, the no sex is a problem! whole load or problems on poor old Reggie though, if you ask me, seems to be massive arguments and angry editing.  Thank Goodness it never gets like that over here! I shall withold my vote to see what happens next.  I started Architecture of the United Kingdom, as you saw, full of entheusiasm, because Graham started it as a red link, but I've rather lost my way and interest, think I'll go back to proper Italian buildings for a while, trouble is people who have all been on their summer holidays to Italia always know best because their badly translated cheap guide books have muddled things up, I think I'll call myself 'Gary the Guide' and they might beleive me then.  Perhaps I'll go on the Italian Wiki instead, but they are all so young over there, my son and his friends included.  Had the anticipated bad day at work yesterday, and this morning which is a sod. I'm going to stop being an Anglophile, that will serve them right.  Take care  ",0
  ::Are there are a bunch of H-53 squadrons in Hawaii too  and ASEK?,0
"`  Now you are being even more abusive, and you are starting to give me concern that might lead me to take this dispute further. The fact is that you seem to have misunderstood the NPOV policy. I refer you to the NPOV page which states: :Articles without bias describe debates fairly rather than advocating any side of the debate. Citing newspaper articles has no relevance here. Your edits would have the effect of advocating one side of the debate; that is why they were unacceptable. The statement ``It is hardly POV to tell the truth`` begs the question over what the truth is. It is a true statement of the facts that the Hutton report was criticized by opponents of the war. It is not any statement of facts that Hutton was a 'whitewash': it is a statement of opinion. I honestly hope you are able to tell the difference between the two.  `",0
"  == Bach featurification project ==  Hi, it occurred to me that we ought to have a stunningly good article on Bach.  I see from the edit history that you've done some sterling work there, so I was hoping that you could a) suggest some improvements, and/or b) help with making a References section, which we would need to get it featured (I assume that some or all of the current Further reading and External links sections have been used as references, but I don't know which). Thanks,  ",0
"  ::: The 1992 comp.os.minix discussion I have referenced above  included Andrew Tanenbaum, David Megginson, Ken Thompson, Linus Torvalds, David Miller, et al. See also the appendix to Open Sources.  Other important people to quote and reference would be Norman Hardy  and Richard Stallman. Of course I am talking about the monolithic kernels and microkernels design, as I have stated above, not about the usability or arrogance which is purely a matter of opinion.  ",0
  == Skylines and such ==  Greetings! Could you tell me where some of your skyline pictures came from? Did you take them yourself? (Examples here and here.) Any info you could provide would be much appreciated.  –   ()[[]] ,0
" :The French and Indian War was not fought between the French and the Indians. It was fought between the French and the British.  The Indians were on the side of the French.  Well, most of the Indians were anyway.   2:19, 21 July 2004 (UTC)",0
"  ==Revert without comment== Please don't do that - if you disagree with an edit, please discuss it on the talk page, thank you,  ",0
"`    I'd like to clarify my concerns with the current version of the article, following the reversion of some of my edits by Stirling Newberry.  My general concern is that it doesn't accurately describe the debate about various causes of hyperinflation.  The article seems to me to be describing a stereotyped view of each side of the debate, which exagerrates the amount of controversy and obscures the amount of common ground.  ``Monetary`` and ``Crisis of confidence`` explanations of hyperinflation are describes as if they are two completely different competing theories,  held by different schools of thought (``monetarists`` and ``neo-liberals``).  I think that the overwhelming majority of economists would see both monetary and confidence factors as being important as the initial 'root cause' of hyperinflation, with the importance varying from case to case.  A lot of the economics is very uncontroversial. For example: *It's totally uncontroversial that a massive increase in the money supply will cause hyperinflation.  Virtually any economist will agree that a big increase in the money supply is a possible trigger for hyperinflation, even if they don't believe it's the only one.  To say imply that neo-liberal economists don't believe that some hyperinflations are initially triggered by monetary expansion is to caricature their position. *It's totally uncontroversial that loss of confidence in the monetary system has a big role in hyperinflation.  To imply that monetarists don't see a role for reestablishing confidence in the currency - that just 'stopping the printing presses' is enough - is just misleading.  Monetarists talk about ways of establishing confidence all the time.  I would be interested to hear from Stirling what specific inaccuracies were in my edits, and why he deleted the statement ``The two models are closely related, and often economists may explain hyperinflation as being due to a combination of both effects.``   `",0
Thank you for sorting out that article. I suspected you could do a better job at it than myself. )     ,0
"Let's not overstate the terminology policy here.  While the accepted English form, Kiev, does apply to NAMING an article, the use of more integral and proper native forms is directed in the first line and NOT FORBIDDEN in the remaining article.  The suggestion of the official listing of a city in the country page IN THE NATIVE FORM is an allowed way of being progressive and respectful, and in my opinion, highly desirable.  In general, topics should be discussed on their own terms, not chained to foreign agendas.     ",0
Ununhexium Delete - more duplicative speculative sciencecruft. The article admits that evidence for this is fabricated and that its main role is in ufo conspiricy.  ,0
" *Possibly it justifies a redirect to Elements that do not exist, or Fictional elements, but we don't have to indulge people who make up new elements and are then found to be crooked.  ",0
"Until then, I'm going to put the Attention tag back up... I'm sorry if that offends anyone (I really am - not being sarcastic), but I'd just like this to be as fair as possible, since it's an educational tool. ",0
"  == Please do not abuse vfd process ==  There is a process of community voting, your lone-rangerism is not appreciated.  ",0
"If you want an article kept, then vote for it, don't abuse the process. Thank you. ",0
"  == Peloponesian War - good, but maybe move to another page? ==  I don't have a strong view, and I'm not sure which way is wikkiest, but I think the diversion into the history of a campaign lost through the disease might do at least as well on its own - as a side bar, diversion or further layer of detail. Opinions?",0
"  When you add to my Talk page (or any discussion page), you need to sign it.  19:28, 2004 Nov 24 (UTC)",0
  == VFD process abuse ==  Listing things which should be deleted is not abuse. Removing things without following process is.  ,0
 The point of this is not this particular word: this is an example of etymological speculation.,0
 *Keep. I've made it into at least a stub. ,0
"`  ==What's up?== Hi! I want to ask why did you say that you are reluctant to vote for anything that I vote for? I have never met you, crossed words with you, offended you or even heard about you prior to this.  I was a little surprised to see that message on the McGuiver vote page, although not upset, just surprised, because I haven't the singlest clue as why you'd feel that way.  God bless you!  Sincerely yours, ```` 2:26, (MST), Nov 25, 2004 *Nothing other than that I don't really care for you as a user, no offence.  Sorry.  `",0
  :I'll bet if it's just up for a day or so and then is deleted it wouldn't be a problem.   ,0
"  ==Scottish Rugby Union==  Welcome to the rugby union section of Wikipedia. I see you've started to develop the Scottish Rugby Union page, I presume you haven't seen the rather more developed Scotland Rugby Union page. Clearly there is no need to have two such pages, normal Wiki ettiquette is that the page created first should survive and the other should be deleted. Unless [Scottish Rugby Union]] is actually the correct title for the SFU that is. Is it?  ",0
"`  :::i agree with you for the most part ... but with one important caveat.  you said that id was a subset of creationism.  don't you think it's more fair to say that creationism is a subset of ID, since all creationists believe in intelligent design of necessity, but believers in ID need not believe in God?  Theistic creationism is one of the potential identities for the designer, but not the only one  and is therefore relevent. :::by analogy, punctuated equilibrium and gradualism are alternative descriptions of the broader ``theory of evolution``  but both are relevent in a discussion of the theory.  wouldn't you see that both theistic and non-theistic potential designers are relevent to ID?   `",0
"`Looks like this article is progressing nicely; in my last edit I caught a few errors, but couldn't figure out how to fix the last sentence of the ``History of paper planes`` section:  :``Perhaps the most accepted version of the creation was in 1909 when Jack Northrop used in the this piece of origami 1930s to test out paper planes so that he could discover ideas for flying real-life aeroplanes.``  The sentence falls apart after ``when Jack Northrop used...``, and it isn't clear what ``the creation`` is referring to; I presume it should read ``the creation of a paper plane``, but the rest of it is muddled.   `",0
" *Comment: There already is a redirect from frankish to an article at franks. Maybe move this to frankish (language? Or even to frankish? Anyway, I've put in some wikilinks. No vote as yet.  ",0
  I.Kant believe how sad everybody who writes things on this sight are- get a life!  ,0
"`  :The Schubert article, as well as several other large articles on composers and general ``classical`` music topics, is mostly copied from the 1911 Encyclopedia Britannica.  If you look at the comment right before yours from Opus33, you'll see that we have been discussing how to deal with the EB's relentless, heavy, and pompous POV.  Feel free to edit them yourself  I for one just haven't gotten around to dealing with the Schubert article yet, but I'm trying to rewrite most of the 1911 articles that are still in Wikipedia, for the same reasons you mention.   `",0
It's not necessarily flawed to base your product range on a standard core. It might well be cheap actually and so the article's statement that ATI's logic was flawed is in the least a flawed statement - it might also inspire one to wonder whether the author was truly following an NPOV approach here.,0
"`  == Re: Star Dreadnought ==  Attack of the Clones: Incredible Cross Sections is canon, hence its designation should stay. IIRC, anything not marked as ``Infinities`` is canon, though there are varying levels (beginning with ``G-Level`` cannon, ``G`` meaning George Lucas). Personally, I disagree with the view that Executor is a Dreadnought [Battleship]  I believe her to be a battlecruiser like Lexington.`",0
  Whether Melbourne shopping centres do or don't look like Toronto ones isn't the point. The images I suggested show the reader what Melbourne looks like. This is an encyclopaedia not a tourist brochure.  ,0
"I'd love to see the measurements in metric. It happens to be so, that 4/5 of the world uses the metric system. It would be only fair, that Wikipedia would adopt metric as it's main system.",0
"Welcome!  Hello, and welcome to Wikipedia. Thank you for your contributions. I hope you like the place and decide to stay. Here are a few good links for newcomers:  *How to edit a page *Editing tutorial *Picture tutorial *How to write a great article *Naming conventions *Manual of Style  I hope you enjoy editing here and being a Wikipedian! By the way, you can sign your name on Talk and vote pages using three tildes, like this: ~~~. Four tildes (~~~~) produces your name and the current date. If you have any questions, see the help pages, add a question to the village pump or ask me on my Talk page. Again, welcome! fvw",0
"  == NC Council of State election returns ==  I've looked at so many sources that I've forgotten where I pulled the election returns from; I believe it was the NC Board of Elections website and I believe it was today; however, a recount is in progress, the returns may fluctuate, and I'm sure that the final numbers will be different from what they are now. Feel free to update them, of course. )   ",0
"  == Patriot Act ==  Am I right in thinking that this article makes to mention of the Patriot Act? If not, how come? This could be added to the end of the History section.  ",0
  All 'Defenders' are and always have hade aluminium alloy bodies. Prior to the current all aluminium construction Range Rovers had a 14 guage steel chassis with an aluminium alloy bodies. The resulting corrosion resistance is part of the reason why after nearly sixty years over half the Land Rover ever built are still running.,0
"  == Bias ==  Definately lots of bias here, but who has the time to fix it...  ",0
"`  For essentially arbitrary reasons, discussion of that nature would be in the article, communist state. This article is supposedly about the ``theory`` of communism.  `",0
"Yes that definition is not that great, I'll try and replace it with a better one when I have time. Also I think that loss function in this sense is defined differently.  :",0
"  == congrats on the legal threat ) ==  Thanks for a good laugh. As if there is not enough stupid spammers with legal threats on NANAE, now we see WP trolls suing sincere moderators for their right to disrupt the collaboration here! This is probably a WP first — I haven't heard of other cases yet... Keep up the good work!  ",0
   An onager did not fire at the same angle as a mangonel.,0
" :I think most were deleted. If you come across any that weren't then yes, they should be.  ",0
  == Cultural and historical background of Jesus ==  Wesley;  Slrubenstein has said he will not further discuss compromise unless others are involved. Would you care to read or comment on Talk:Cultural and historical background of Jesus#Compromise discussion? -  ,0
"I just left a comment on the talk page.  No decision has yet been reached, but my recommendation to them was the same as yours.  It's a puzzling issue, and shouldn't be made a general policy to deal with one problem situation.    ",0
"  The answer to your specific question about 働 hataraku is a no also. The onyomi was based on the right half of the character which is Chinese. Chinese 勞動 vs Japanese 労働. The Japanese character 働 is never used in Chinese. Do a search in Google and specify this character and restrict the result to Chinese pages only. You will some webpages using this character, but they are mostly Japanese pages mislabeled as Chinese pages. They are some Chinese pages using this character in the context of referring to the Japanese Labor ministry. I don't count that as reverse importation. IMHO, the statement in the article about reverse importation is incorrect. ",0
 a page right after a favorable edit is made,0
"`  == Logo for Simple: ==  Can you put together a logo for the simple: wikipedia?  One of our users made some mock-ups, but doesn't have the correct base globe, can't get it to the right size, nor get the transparency right.  Take a look at this discussion.  The logo should look like ``Suggestion E`` (direct link).  Thanks very much.    20:46, 2004 Nov 30 (UTC)`",0
"  == Regarding Endorsements for Sam Spade ==  That Sam finds uncomfortable and undesirable how he is viewed by others here on wikipedia is unfortunate but irrelevant; he is a candidate in a public election. As a candidate, he is subject to the same scrutiny as any other candidate whether he cares for it or not. Candidates are, and must be, subjects open to public discussion.   Your blanking of Sam's Endorsements page came at a time when this very subject is being discussed here. Hopefully we are close to a compromise solution that allows editors to voice both support and opposition and point out justifications for each from the candidate's history without the insults and personal attacks. You should also be aware that there has from the beginning very strong community support for allowing both pro and con comments. This is an election after all. I've left additional comments for you here. ",0
" :Yep, that's a good solution. I also like the way Linguasphere takes inhabitation into account. The layout I have chosen for this series of maps does not permit such subleties. For maps like this that's not really a problem though; they are only meant to present a quick overview of the distribution of the phylum. ¶   ",0
 Artificial sugar would be real sugar made by artifice. Artificial sweetners may not be sugar. Artificial consciousness is real consciousness made by artifice.,0
"`  :The evidence from British Isles and IONA is that the term ``British Isles`` was used as a geographical term for the isles including Ireland in the 17th century, but in the 20th century became politically unacceptable to Irish nationalists. Thus ``British Civil Wars`` is geographically accurate, but in addition to treading on current sensibilities it has the misleading suggestion of a British state at the time and civil wars could be held to exclude the Bishops Wars, so the Wars of the Three Kingdoms is much preferred. The ``English Civil War`` title is well established in English histories, but is obviously a daft term for Montrose, for example, when all his fights were in Scotland. Keeping this article with an English focus makes sense provided there are suitable links to fuller descriptions of the intertwining conflicts elsewhere.  `",0
", Dec 2, 2004 (UTC) :::Looking at both the disambig page and the main article, it looks like a truly NPOV solution has been achieved on this point.   |  15:50",0
"`  == One Addition ==  Mustafaa, I promised much more stuff but have been too busy lately. One thing that sticks out and could be fixed quickly is the beginning of the invasion. Yes, it is my fault for adding only the Argov incident, which now makes it sounds as if it was the main reason for invasion, which is of course wrong. So, the sentence: * ``On 1982-06-06 Israel invaded Lebanon in response to the attempted assassination of Israeli Ambassador Shlomo Argov by Abu Nidal in London on June 4.`` should be expanded. This is a quickie list of basic facts: * Israel had been bombing Lebanon/PLO for months, from the air, sea and land; and preparing for the invasion (see below, they couldn't have pulled of the invasion in a matter of days otherwise.) * There was the attempted assassination Shlomo Argov ... * The assassination attempt was used by Begin as an impetus to shortcut the Knesset's debate and move into Lebanon without full approval.  * Israel invaded with 60,000 troops.  I'll post links and add more explanations if needed.   08:56, 2004 Dec 2 (UTC)`",0
`  :Please provide some kind of source. The list is polluted enough with organizations that aren't a party in any meaningful sense; I see no reason to include this ``party`` without some kind of verifiable evidence that it even exists beyond a strictly technical sense.   `,0
"`  == Link Suggester suggestion ==  Have you thought about a variation on the ``talk page vs list of pages`` method? If you put the suggestions into a sub-page of the appropriate talk page and transclude them in, you can also transclude that sub-page into a ``master page``. For example, if you put the suggestions for Abraham Lincoln into talk:Abraham Lincoln/suggested links, you then add {{talk:Abraham Lincoln/suggested links}} into talk:Abraham Lincoln (under ==Suggested links==) and into  (under ==Abraham Lincoln==). Then it can easily be seen how well the bot is doing, and individual page-maintainers are not overwhelmed. What do you think?  |  `",0
"  Ok, thanks!  ",0
" : The person who added the sections () is extremely stubborn. He starts a revert war when anyone touches his writing. Look at the edit history. He feels that anything but the blatant pro-separatist bias is a supression of his free speech. The article is relatively obscure thus there is not enough peer pressure to remove the propaganda. If you edit (or remove) the POV material, I will support you in case he reverts again.  ",0
  ==Talk:Christmas== The commercialization of Christmas has been mentioned there by . You can make reply to this part. Click here.,0
"       - FRUAD BY NGUYENHUE aka JOSEPH CRISP STOLEN MATERIAL FROM NGUYEN DYNASTY OF VIETNAM  ==EVIDENCE BELOW==    1. NguyenHue is a expelled member from the Nguyen Dynasty staff *About the Author Joseph Crisp aka NguyenHue  2. He was told by the Nguyen Dynasty to shut down his website and return all work that belonged to the Nguyen Dynasty.  3. The Copyright holder for the Cuong De biography is the Nguyen Dynasty noted here The Revolutionary Prince Cuong-De  4. This is true because NguyenHue points out above that the biography belongs to his Geocites site The Revolutionary Prince Cuong-De  5. He was instructed by the Nguyen Dynasty to again close his website but simply chose to delete photos of Prince Nguyen Phuc Buu Chanh and all information related to Nguyen Dynasty because he was EXPELLED and kept  WITHOUT PERSMISSION all biographies and research that was submitted by Nguyen Dynasty Scholars.  6. As shown here: H.I.H. Prince Nguyen-Phuc Buu Chanh and Nguyen Dynasty delegation with British government officials and princes of the royal houses of Laos and Burma at a meeting of the British Committee for Free Vietnam, Laos, Cambodia, Burma in Westminster Palace, London  7. HIH Prince Buu Chanh giving a speech before assembled guests and dignitaries after solemn ceremonies in honor of the national hero and saint, Fleet Admiral-Marshal Tran Hung Dao  8. Nguyen Thi Linh (my own 'Momma Linh') sit back and watch the chaos of present opening unfold NOTE:  Joseph Crisp sitting next to Nguyen Thi Linh she is also listed as a supporter on his other website that is a TEXAS based website where Joseph Crisp goes to university and lives. *About the Author Joseph Crisp  9. NGUYEN THI LINH  from Texas  listed as a supporter for the expelled group from the Nguyen Dynasty that is based in TEXAS with please note the bottom of the website that shows support  also again NGUYEN TRUNG DE as a supporter.  10. Contributors and Supporters of this Website: Kong Jing Xue, Nguyen Trung De, Nguyen Van Tuan, Kong Zhishu, Nguyen Thi Linh  11. ALSO NOTE  that his own family business is a supporter Crisp Conservation Service of their expelled group   I hope this sheds light on this indiviual NGUYENHUE that is an expelled member of the Nguyen Dynasty I have found this out doing a little research on the issue over the internet  of  NGUYENHUE  JOSEPH CRISP as his other workers NGUYEN THI LINH & NGUYEN TRUNG DE and the rest supporters in Texas that have committed FRUAD against the NGUYEN DYNASTY. ",0
  Hmm... vandalist brings up what I thought to be a tired point. But I got to tell you. That such an inane article can be so lengthy makes me wonder what the hell I am contributing to.,0
"  == hello dan! ==  i am esther and i from spain,i have curly hear and i dont like the chocolat, but i like gominols. i love your films and i think you are excellent!, i dont like boys to his hear is fair,but i like the boys to his hear is black. i sinpatic but i dont talk very good spanish, sorry, jajajja. PLEASE, CONTEST ME! THANK YOU! ESTHER FUENTES,  PDS:I´VE GOT 13 YEARS OLD. GOOD BAY!",0
"`  == Info and links == * The Cause for Invasion :``The goal was to remake the political landscape—to drive out the Palestine Liberation Organization and install a right-wing Christian Lebanese leader prepared to sign a peace deal with Israel. But Operation Peace for Galilee ended in failure.``   :``Israel launched operation ``Peace for Galilee`` and invaded Lebanon in 1982 in what was sold to the Israeli public as a bid to drive the Palestine Liberation Organization back from the northern border. Sharon went on to drive the PLO out of Lebanon and to try to install a more friendly regime there. ... The Israelis stayed, and their effort to install a new regime ended in disaster.``   * The Invasion was planned :``When, in early June 1982, terrorists of the Abu Nidal organization, a PLO splinter group, badly wounded the Israeli ambassador in London during an assassination attempt, Israel seized the pretext for launching its long-planned offensive.``   * The Invasion was opposed by the US and the UN: :* See ``U.N. Security Council Resolution 509`` :*``On June 6, President Reagan, in France to meet with the G-7 Heads of Government at the Versailles Economic Summit, dispatched Habib to Israel to try to restore the cease-fire. That same day the United States joined a unanimous U.N. Security Council Resolution demanding that Israel withdraw from Lebanon and that the border cease-fire be observed by all parties.``   * Other details: :``September 15, 1982: Ariel Sharon arrives in Beirut to personally direct the IDF campaign ... The IDF launches sporadic shellfire at Sabra and Shatila.``   :``September 15, 1982: An Israeli divisional intelligence officer, providing an update briefing on the situation in the camps, reports to the Chief of Staff: ``It seems there are no terrorists there, in the camp; Sabra camp is empty.`` (Kahan Commission Final Report, p. 24).  :``Two Israeli paratroopers tell correspondent Michael Gerti: On Thursday evening, as darkness fell, Palestinian women from Shatila arrived at the post and hysterically told us that the Phalangists were shooting their children and putting the men in trucks. I reported this to my commander, but all he said was: 'It is okay, do not worry.' My order was to tell the women to go back home. However, many women, and entire families as well, ran away from the camps to the north. I went back and repeated my report over and over. Each time, however, the answer was the same: ``It is okay.``...It was possible to stop the massacre in Shatila, even on Thursday; had they acted on what we reported to our commander. (Ha'aretz, September 23, 1982).``   05:25, 2004 Dec 3 (UTC)`",0
 (by adding this link on top of his original statements),0
"   ::I think that a separate article is needed for the Confessional Lutheran movement because it is not historically a part of the confessing movement at all. The movement to confessional Lutheranism arose in the 1830s as a reaction to pietism on the one side and rationalism on the other. It arrives in America with the emigration of groups like the Saxons of Missouri and Grabau's group in Western New York. Folk like F.C.D. Wyneken come on board as they read Luther and the Book of Concord. Unlike the confessing movement, the Lutheran Confessionalists do not comprimise easily on matters of doctrine and practice. So, although the name's nearly the same, the movement is in fact distinct.  ",0
"  ==Background section needs a cleanup== Same stuff is being repeated over and over again, causing the entire section to feel a bit bloated, it could well use a cleanup to streamline it back again.  ",0
"  Are you familiar with The Jesus Puzzle by Earl Doherty? A lot of this seems reminiscent of it. Incidentally, I would think Marcion would be very important to this discussion. Remember that as an encyclopedia article, the subject of Jesus' historicity needs to be approached from all sides, and not turn into a one-sided essay.  ",0
"  == Thank you == Thank you for supporting my bid for adminship, and for the particularly enthusiastic wording of your support. I was honored and flattered to be cast in such a positive light. I'll do my best to deserve it.  ",0
"new york i got 100 guns a hundred clips  nigga, i'm from new york new york  ja rule ft. fat joe and jadakiss - new york  ",1
"  :::::::Zappaz, it remains an unattributed opinion. Who saw this as evidence?  ",0
"  Question from an amateur: are AVL trees generally considered worse (in terms of performance) than red-black or splay trees?  Also, are they easier to implement?  I suspect both to be the case.  If so, someone should mention that in the article.  ",0
"`  This article talks specifically about Israeli violence, so most contents belongs here, with perhaps some subarticles on long subjects.  P.S. There is nothing POV about this factual title. It does not state ``Israeli violence targeted at children``, does it.  05:32, 2004 Dec 6 (UTC)`",0
"   == Seek arbitration? ==  Greetings,  With Catherine's latest streak of vandalism on DCI/Drum Corps pages in general (check the histories), I was wondering if you and LazyTiger would be willing to seek arbitration in this issue. I'm of the opinion that Catherine thinks she can perpetuate biased views with impunity, and she'll continue a revert war as long as she can. Get back to me with your thoughts.  Mr Bound ",0
"` ::I've removed you rfc against cool hand luke. Please note that our dispute resolution process demands that you try to sort out problems before trying the more exteme steps such as rfc.You are of course free to add it back in, I will not revert you if you do so, but bear in mind that such as request is unlikely to be certified. I suggest that you talk to CHL instead. Something along the lines of ``Hey I had no intention of breaking the 3RR so your warning is completely unnecessary`` should do the trick. Remeber that CHL is trying to prevent an edit warnot trying to upset you.   `",0
 *Marginal keep under the circumstances. \]] ,0
"`There are a couple of concerns about my recent edits here:  First, I added links to Redwood for ``Redwood forest``, Long Island for ``New York Island``, and Rocky Mountains for ``Canadian mountain`` in the Guthrie lyrics, but I'm not sure if those are the most appropriate articles to link.  Secondly, I don't know the origin of the Canadian lyrics  hopefully my excerpt isn't a copyright violation.  00:54, 2004 Nov 15 (UTC)`",0
"  *Actually, I took it from the official Incheon Airport page. Why, is there anything wrong that I should fix?",0
" *Keep, verifiable and encyclopedic. -  ",0
"`   ==Reply Bhopali Pathan -to 202.142.186.2  ==  Language and culture can be learnt by anyone - as they say in Pashto:  ``A dog's tail doesn't become straight,  even if it is kept in a pipe for a hundred years``   There are many others, and I'm sure you know them. Sadly for you it's only now that you've realised what they really mean! REAL Pathans have known all along (as you can tell from the Pashto proverbs) that language and culture can be lost and acquired, but being able to trace yourself to the Geneolgical tree of the Pathans is what eventually counts regardless of everything - hence the reason why there are so many proverbs on this subject. (*definitely having the last laugh*)  Insaaf.`",0
"Welcome!  Hello, and welcome to Wikipedia. Thank you for your contributions. I hope you like the place and decide to stay. Here are a few good links for newcomers:  *How to edit a page *Editing tutorial *Picture tutorial *How to write a great article *Naming conventions *Manual of Style  I hope you enjoy editing here and being a Wikipedian! By the way, you can sign your name on Talk and vote pages using three tildes, like this: ~~~. Four tildes (~~~~) produces your name and the current date. If you have any questions, see the help pages, add a question to the village pump or ask me on my Talk page. Again, welcome!   |  ",0
" should be used. I know this sounds redundant, but it is more accurate.",0
  :I've sure never heard that term even after living 40+ years in the US Mid-Atlantic region.  ,0
"  == Re: John Bull (locomotive) suggestion ==  I've shortened the intro to remove some of the detail that is in the main History section.  I still think it could be better worded, but I don't want to take out too much.  Thank you for your comment of semi-support. B-)   ",0
"  ==Hi!==  How dare you mollify moderate modify my comments? I do not modify your comments to pages! I am not a shoe sock puppet, I am a well-intentioned troll! I'm stone half the day, you know.  By the way, what's a sock puppet? Is that an American thing?  ",0
The website is being revised to deal with the **** found here.  ,0
  == Hi ==  I've TA-ed both EE100 and EE40.  Why don't you edit ICRT and Jiang nan?  ,0
