text,label
Jules is such an amazing person,1
You are sheep,0
black lives matter is not saying that white lives don't matter,0
So according to this all bad things in history should be forgotten. My mom was in a Japanese war camp. So should all Toyota’s be banned. This is sick and crazy. History repeats for those who forget it. Idiots.,0
@Ross g I don't think anyone is making fun of her beliefs,0
Beautiful interview. She has done so much for the LGBTQ community over her 35-year music career. This was such a genuine and heartfelt interview. What a beautiful person she is!,1
Finn Luckie Well it does have some merit now.,0
@craig moreland yessss finally a realllll humannGod/Jesus bless u,0
I think the best way to fit in is to be yourself work hard and don't accept immature behavior by men or womenThe truth is you do want to be pretty it is natural I want to be handsome but I don't let this thought drive my beingStop blaming your surroundings,1
SEND THEM TO THE RANCH,0
One of these days christians will actually read the whole horror story they call the Bible. If they can stomach reading that garbage. Read Leviticus to a 5 year old. That’s still your “god”.,0
Wth why can't people just be like him,0
so like i dont agree with homosexualality and u clearly dont agree with formal english either,0
Well love is just a four letter word for most people today.,0
I hate people who smile all the time,0
@Molly Rebekah  nHonestly . Think logically for two seconds. nIf you were so nice and so caring,1
MultiDarkZen ... an article written by breitbart? Yeah... I knew you were gullible,0
@derkylos​ ugh this is gonna be a drag to explainnOkay listen upnTranssexual is not a term you should really use,0
@Daniel Franco Funnily enough,0
Well someone is in deniel of their sexuality. Just saying ‍,0
I think it’s time we part ways with one another in this country. Nothing is going to unify us,0
Amazing speech! Really motivating!,1
That's horrible and inexcusable to do to another human being even more so a child! Whether a person agrees with homosexuality or not DOES NOT give them the right to play God and judge another on their sexual preferences. I believe in reading the Bible and showing love and acceptance in one another and focus on verses such as John 8,1
What's more ironic - Ms. Patel trying to be White! LOL..... her name is Patel FFS...LOL,0
Juan Williams is brainwashed to the nth degree.,0
THIS IS racest! There saying that black lives matter but what about ALL lives? What about the white people? ALL LIVES MATTER no matter what color!!,1
I want to be like you when I grow up,1
@ZERO THE FOOL i'm not very religious. Plus listening to a different point of view is nice. I don't want to live in an echo chamber.,1
Annie that isn’t okay,0
I would like to know the proportion of BLM which are female? Personally I think all this sjw nonsense is a consequence of women getting more involved in politics. It's a fact that women like to complain,0
Chill the hell out. I don’t have anything against gays. But he’s not a frickin “survivor”,0
@Timothy KimmelnThis notion that Donald Trump doesn't know what he's doing is just not true. He knows exactly what he's doing. is a QUOTE from Marco Rubio that he repeated 10 times in one debate. I replaced Obama with Trump for HUMOR and you're taking it seriously. What a fucktard. LOL,0
@Jack Parsons Self pity based on exactly what? Go ahead and tell me about the criminal record I don't have,0
But no one is saying that. Rather people say black lives matter is wrong. All lives matter once black lives do,0
Im currently in college pursuing an electrical engineering degree. I have the same feelings. I am constantly doubting my self. It always seems like everyone else in class is understanding except me. I try so hard and barely make it. I wonder if I'm just setting my self up for failure. Like what am I doing to myself? Is this worth it in the end? Will i make it to the end? This video really touched me and made me understand that we can do this! So what if we are the only girls. So what if we don't do it right the first time. Let's keep going and not give up.,1
Oh cry me a river where was the government when they were causing me mental disorder at Forget Properties I was not attacked there because I was a poor little white girl,0
@Knowledge Because they have a big platform,0
That's right Juan Williams keep playing both sides,0
Someone fire these people and put them in the street then let's see who lives matter then ...yall live with no money no job for just two months then see who helps you on the street ...I bet there be yellow black and white that help you ...help from all lives ..that's y all lives matter ...black lives can't do it all...neither can white neither can yellow ...it takes all lives to over come the hate and that's why all lives matter...cause we can't do it all by ourselves..Godwins 99%God 1%er You and that's 100% the truth so help me God,1
@dragonflywhisp Checked off a while ago? What bubble are you living in? LGBT people get attacked publicly at twice the rate any other American minority group does; it's gotten much worse than it was ten years ago. And this is ONLY American statistics. There are countless countries where it's punishable by prison or death.nThere's a fine line between being a professional victim and sticking your head in the sand and pretending all the bad things are over now. Although I know that's what a lot of people want to do. The gays got that one thing,0
I find it difficult to say that I hate Islamic culture but not the individual people,1
Why did George Floyd become an idol for you?  Despite the fact that he killed and robbed the same as you.  If George were white,0
I know many critics have buried her in the past few years,0
The global elite are killing America. They are following bible prophecy to the T,0
No they chinese ppl.Fight against Kosovo independence,0
Cowards. All lives matter.,1
@Dus Bus Please educate yourself and join the BLM to fight for what's right yeaaaa please educate yourself and learn that the BLM movement is extremely racist itself,0
I hope BLM gets crushed by the snakes they are.,0
@Theodore Haskins Every life matter. Every life is special,1
Dan Daves God calls us to not be of this world even though we are in this world. Doesn’t matter if its “outdated” by worldly standards or not,0
Yeah but I'm working on it and the announcement was pretty early on.,0
It became illegal in Hawaii (50th State) in May 2018,1
@CLIP IT! But why? I strongly believed in God and I still do,0
its sad to see that people like you exist,0
Thank you sheriff for your candor and doing an excellent job you are the man sir !,0
@Dangus Do you not for once not think police fear for their lives around Black people who statistically have the highest crime rates? Killing others and not only their race? Why do you think they are so trigger-happy? Sorry,0
Sam Abesh Women are underrepresented in STEM fields for a different reason than men in other fields. Historically,0
Logic often goes out the window when people are emotional.,0
Ironic that the one with the lesbian haircut says she doesn't really like homosexuality lmao,0
The world is playing with the cards on the view,0
That intro....Such an open-minded girl...,0
Hippo Bottom Jeans whereeeeee,0
this is all i have to say,0
36 Xx_R3d_Dr4g0n_xX  My goal in conversation is to gain understanding of those with opposing views as well as give some where applicable. Most of the time I’d like to believe there is some form of middle ground to be found. With that being said it’s my belief that the origin of these documents you’re naming is just as important as what they’re meant to do. If you disagree,0
By the way it does sound races,0
Word for word,0
We all bleed the same...,1
@573 Gwills That would be Priti Pratell.,0
ALL LIVE MATTER. All controversy over this is caused by racist bigots. Black lives mater is a racist statement and supports segregation. Black lives matter supports black supremacy just as KKK supports white supremacy.  Black lives matter and KKK ate both equally racist. Plain and simple.,1
How long can “forced fasting” last? nThis is one of the most horrible things I’ve ever heard about.,0
fUCHING SAMEEEEEE HAHAHAHHAHA,0
When i was a little girl i didn't like barbies but my parents kept bringing them but i kept playing with my cousin's legos and my teacher used to gave me legos when i get a full mark,1
Only LGBT community can stand you,0
All lives matter and if you think they don't  imagine one of your family  members die tomorrow. They may not make main stream media but they mattered to you. So yes every life matters to someone.,1
All human life matters has I’ve said before politics is responsible,1
All lives matter ....spread peace and love ....why is the left trying to divide us ....open your eyes to all young poeple rioting is not the answer,1
It’s controversial because it’s the truth,0
Through all the years her music got me through some tough sh*t ....I will always be grateful  🧡,1
That's not the same because isis is a supremacy group. Taking down a statue of a statue is not anagolous to what isis did,0
Joshua Fernandes I know,0
So if we're now removing historical statues,0
Just wait for the racist COVID soon.,0
@Jin Jun Liu the peacefull protestors cover the looters and the rest,0
The Destruction has landed...,0
Good. Keep that mentality and don't be a victim,1
Bea Millan-Windorski i go by stats. women are also very family oriented so women generally want jobs with easier hours so they can spend time with their families,1
As a young lgbt+ person,0
Just imagine what we could accomplish if our collective conscious was not constantly bombarded with bullshit causes and collective dialog was not constantly hijacked by people who think the world owes them anything.,0
nice story. i kinda don't want girls to catch up on us,0
I swear this is our modern type of religion vs religion,0
@Naja So are we stripping down all statues now? Slavery has been prevalent of all people throughout history,0
+BOSS NASS I walked out of a church when they blessed only the American troops and American people in a Christian Evangelist Church.  That was the day I decided that I would train my thoughts to Agnostic.,0
I’d love to believe that... however,0
@Shawna HiRAEth Because your satans son.,0
Because slavery and the slave trade was his primary trade and what he was remembered and glorified for,0
the democrat and the left are really killing BLACK PEOPLE...,0
The people will fight back against this racist regime called Black lives matter,0
well the media wouldn't be able to support itself unless it was appealing to at least some subset of the population,1
That would just be uh- pure mean!! -Crystal,0
i'm really amazed by his perseverance. i probably would have broken down and pretended to be straight just to get out of it,1
@A G Not trying to steal your thunder,0
That Sheriff should run for President against the established Liberal elite pulling the strings. Gets my vote!,0
And your weather why you didn't win I don't have that happens to everybody,0
Bro your profile pic,0
She has a really interesting life story and she's funny.,1
Where are all the video of the burnt and looted family businesses and all the pictures of the people that have been murdered during these protests? Or do only certain black lives that have certain political beliefs matter? And before you say well not all the protesters are like that,0
Women have equal opportunity to succeed at STEM related fields in fact with a graduation rate much higher than men,1
@Mark Tunstall I agree. The question for me though is whether BLM is directly causing violence or not,0
I recently switched my major to computer science,1
No one is offended by black lives matter except people who think they don't.,0
I don't see BLM go to Africa or the Middle East to protest the extremely poor way black people are treated.,0
IT DOESN'T MATTER WHAT'S RACE YOU ARE,1
Juan is ignorant and believes he is intelligent. I'm sure Juans book was written with a lot of help from others.,0
IM canadian here whe hate racist . nBLM is a racist movement who support fascisme .,0
who's the cute girl with the short hair and green eyes?,0
@Dibs Migee Im in the middle,0
That is the flag of libera,0
“ my choice is to love “ 🥺,1
I'd like to believe hes on 8chan bringing us the freshest and dankest of Trump memes to the forefront of America.,0
Where is the law here? Anyone can do anything? Where is democracy? BTW I don't like the statue and I think it was bad to have it in the first place. But my question is still valid. This is not the way. This is anarchy.,1
Cromwell or Churchill next..Then the Royals and Buck House...They're going to be busy little thugs,0
“My choice is to love.” nnHi I’m Mike Pence,1
Why are they calling him a survivor? It’s just his parents trying to cure him,0
A critical problem of protests....is that they sideline fight against COVID-19....which is disproportionately killing BAME people.   The protestors have no self control or sense of over arching aims.,0
everyone talking about the girlnshe was clearly protecting herself... she came out bi recently,1
It's all in their heads.,0
Anyone else notice this was posted in 2015?,0
I was just accepted into Purdue University's engineering school and I'm so excited! I never had any interest in engineering until I took a physics class and fell in love. Being a massive creative person this is such a relief. Knowing I don't have to give that up to be an engineer. You are such a massive inspiration! Thank you so much,1
I know right lmao,0
That's really cool..but things are rather different in India...u pursued engineering because u wanted to and it's very very very surprising for me that your mom reacted in the way she did when you told her that you wanted to be an engineer..and here my parents want me to become one no matter what....they just want me to do that 4 year course and after that I can do whatever I want to...strange right????,0
@Ayham Shaheed destroying property and damaging cities isn't showing anything. It's putting black lives above everybody else's.,0
Heya! Just want to point something out. nThat apparently religious girl with the short hair who dislikes homosexuality is...lesbian!nShe is a freshman at Evergreen and is openly Lesbian. nnHiHo Kids,0
Beautiful and honest interview. She has taught me so much. She continues to fight the haters. Inspiring me always.,1
@The Great Hufflepuff Okay? Still doesn't prove anything. We don't know her sexuality and it doesn't matter to any of us.,1
Bunch of crimals resisting arrest.n#BLUELIVESMATTER,0
Black Lives only Matter when it suits the narrative.nn#justice4DavidDorn,0
It is ironic that these same protesters are those who are against reopening the economy! Instead of protesting this meaningless cause and making demands,0
Hit it right on the nail when he said they are whoring for votes...especially Hillary Clinton and Joe Biden.  Shamelessly playing the race card,0
@10 out of 10 She uses her platform. And we're better off because of it.,0
Epilith It’s public property. Not government property. The public didn’t like it. So they took it down.,0
Someone asked a BLM protester,0
@Hippo Bottom Jeans where?,0
All these useless politicians are failing for very good reason. They are lying and dishonest. Vote them out November.,0
Well maybe they the black community needs to stop being so racist themselves and vote correctly so they will get what they need. ONLY. YOU EACH OF YOU CAN CHANGE YOUR LIFE. Stop lies Trump is this only president that has help them. You two are one of the problems. I matter just as much as you do..,0
He's the man,0
It has nothing to do with race,0
All life matter period and thats black matter too,1
I think Jaun is either ignorant or a racist. I can't,0
Can this sheriff please run for President,0
@Astute Cingulus well yeah it all went wrong when we as a species first existed but yeah all humans go back to Africa with homo sapiens which as a species I don't like us we killed/interbred out of existence to atleast one other species,0
She liked Engineering because more dicks would satisfy her bukkake sessions.,0
This was perfect! I could really relate to exactly what you said and thank you for this!,0
But what about the baby's that was shot and killed in Chicago on fathers day if black lives matter why no one is saying anything about that... oh yeah im sorry I forgot that was black people with this bullshit black lives matter those baby's wasn't white you know that right,0
You're correct on pronouncing Pakistan.,0
it’s probably because there faces are covered with masks and everything is a mess they can do what they want lol,0
+Galactic Human 50-50 men and women in teaching is not possible. WAY too much prejudice for that.,0
I AM NOT THROWING AWAY MY SHOT-,0
What exactly is a female perspective to begin with? As far as I know there's no evidence,1
These kids are really mature and understanding! nThe girl with short hair probably didn't grow up in a environment that allowed her to develop her own opinions and values,1
lol what. You were feminism in High School?,0
How about the gender inequality in the amount of complaining.,0
I wanna be a civil engineer too. You're not alone! Go ahead. You can do it,1
Are you stupid? It seems like that. Racist white people like you need to get out.,0
BLM called for chemical warfare? When? I'm an outsider to all of this,0
@Rupco EU she or he said blm matter blm is black lives matter.,0
@I live in my mom's basement No. BLM doesn't mean only black lives matter or that black lives matter the most. It means we matter too or we should matter.,0
@Molly Rebekah Well it isn't a choice it's like saying I don't agree with x race or something,0
You know it friend!,0
I don't agree at all,0
@Pancho Mulongeni She redefined being ladylike??  I don't think so.,0
DieNamyc HD the job interview was an example,0
I hope white americans can do the same and move back to Europe soon,0
All lives matter and that's it period.,1
“That would just be pure mean” Awww that was so cute,0
@Medic91 nBlack ones too,0
As sly stone once sang i am everyday people.,0
I'm so proud of you !!! keep your head high and keep fighting for your dreams...we need women in science ! we,1
Last words from Sheriff Clarke Victimhood with a list of grievances that do not exist.,0
Democrats ARE NO.GOOD.THEY WANT THE VOTE.,0
+Phil McKracken whatcha quotin ..?,0
The girl that doesn’t agree with homosexuality looks like she hasn’t came out yet🤣,0
American Lives Matter!,0
Wouldn't surprise me if she found out in a few years that she is queer herself. A lot of kids raised religious need a long time to understand who they are. Just a thought.,0
Where my whovians at?,0
And here we are,0
Well it's not like I'm against that or that I respect every single person of those for their courage and strength but... first with the trans then with the teen mom and then this... I don't like where this is going....,0
@Steph’s Manic Shenanigans but why does it matter? Are we really that concerned over it? We shouldn't be.,0
Ned Stark Mathematical equation to figure out how priveleged you are,0
His barber is Tay Keith,0
its only controversial to people who want to divide and conquer this nation. the way they do that is to segregate people and pit them against each other,0
@Molly Rebekah  I dont need a book to understand morality. nYour love is fake. nYou came onto a video for a guy that had been through TRAUMATIC conversation therapy. nAnd you're planning to tell people like him they're wrong in the eyes of god and its sinful and immoral. nYou my love have a  sly tounge trying to use gods love ( which if you read through the bible hes actually incredibly evil ) to hide your hatred. nStay away from my LGBTQ brothers and sisters.,0
Pandering is one thing,0
ace high five,0
Noelle Kay You’re looking at it the wrong way,0
UK Police are all for them     ie RotherhamnTV ad mid-week about Police recruitment showed 2 white brits against  20 BlacksnThe UK is a racist cess-pit...........................and its all from THEM,0
lol homosexuality is not for you to “agree” with hun.,0
Everyone is equal,1
the cis white het male patriarchy,0
There is nothing to stop those who dislike the UK from going to a black country and see how they will be treated over there when protesting.,0
Dont swear by 100 billboard no more,0
I am not here to judge but I don’t agree when he said homosexuality,0
Sisters of quiet mercy...,0
wait im sorry buuuut beating someone w/ a Bible is disrespecting the f WORDn-also im sorry that ppl had to go through this the Holy Bible has never ever taught us to do such things,0
Covid 19 is very happy because more black lives will be taken after this mass protest around the world,0
Wish they were demonstrating about UK political prisoners such as Julian Assange.,0
I think Amelia is the racist one...,0
Not true.  There are millions of completely worthless a**holes on the planet.,0
She apparently came out according to other comments,0
Do you actually want to do sum for black people or you just want to complain about stuff that happens,0
...i feel called out,0
Alex Rivas B/S Racist trash,0
Thank you! So true! The church has done SO many awful things in God's name and been a terrible reflection of Christ. Praying the church can wake up and repent of its past and present sins. I don't blame people for wanting to stay far from Christianity. It just breaks my heart since I know the way many Christians act is so contrary to the way Jesus called us to live. He loved sinners,1
It’s called conversion “therapy” being being beaten by a book is very therapeutic??,0
The things that she has done are magnificent.She has personally flewn to Mexico to buy her friend some medicine for AIDS.This is not your everyday type of woman.Shes so intelligent too.I don’t think she’s appreciated enough.,1
She comes across in this interview as relatable and human. Beautiful and creative. Thank you Madonna for sharing yourself with us. Xx,0
i would go george floyd to that teacher then,0
Future homeless idiots !!,0
@Andrea Mendenhall @sugarberrysoup !  Being racist doesn't mean being a total kkk nut. It can be subconsciously thinking It's so nice that my black friend Jane is one of the good ones,0
80s baby here. Madonna was made by the lgbtq community. She was there for them,1
I want to be a engineer that has to do with tech that's my dream job I'm only 14 that's the job I'm hoping to work hard for still got couple years until I go to college but yeah any suggestions,0
I can't come out of the closet to my family because my grandma would kick me out of the house and disown me and I'll have no where to go,0
+48thRonin I can't tell if you're acting stupid,0
BLM are domestic terrorists.,0
That’s why you don’t go to church kids,0
And now Sheriff Clark has been fired by Fox,0
She seems extremely humble to me. I think you might have issues though.,0
She is a hardcore lesbian lol,0
@Sam Osler she's correct look harder,0
@Haxxer82 do you really think I'd answer to the contrary? Lol,0
I’M SO HAPPY,0
@Samer Angallo Because it creates division and to say silence is violence is even worse because it creates an enemy where there isn't one. BLM are being played and the victim mentality people like you adopt is being used to manipulate all of you.,0
African people still want to immigrant to the west for better life.,0
@xThisUsernameIsTakenNowx Don't make me laugh!,0
She took my virginity and saved mine,0
Everybody who is against the lgbtq+ community is lgbtq+ themselves.,0
and black lives did not matter before the blm movement?,0
The lives of recidivists are not important. And it doesn't matter about skin color!,1
It is a silly question. Both phrases are correct.,0
Better late than ever,0
BLM is far more important than LGBT pride,0
The Amazing Doge cause it’s a protest against black lives matter,0
Yes i agreed with you,0
It's always sickening to hear whites pander to leftists.,0
ALL LIVES DO MATTER PERIOD DOES NOT MATTER WAT COLOR U ARE PERUOD !!!!!!!!,1
@TheNatureLover i dont understand how that is relevant but ok? Unless youre cool with stalin? Which would be even weirder because he killed black people and gays,0
God bless this beautiful and brilliant woman,0
So is your face! That's why you don't have a profile picture.,0
@Eon Ko right,0
Hudson Birt  sorry luv but I can’t choose who I’m attracted to,0
I don't think there's anything racist about someone thinking all lives do matter equally. White lives,0
@hexapositive i completely disagree with what the cop did.nnAlso look at what i found,0
Slick Awesome what problems are black people facing that black ppl didn’t invent?,0
All lives matters!!!! God created Man & Woman,1
@Greyareas27 you need to come out of the left-wing enslavement camp you're stuck in. They'll tell you to act like a victim to keep you more marginalized.,0
You undervalue poor lives of all American citizens..nI will always say every legal Americans citizens life is important ..nBLM is a terrorists group not for black poor Americans,0
The indian woman 2,0
The Sheriff talks so much sense. God bless him. EVERY life matters,0
Wonder what the Royal family were doing during the slave trade. Go on,0
Random Channel XD REPORTED YOUR DEATH THREAT.  YOU WILL BE BANNED PRONTO.,0
their answers were better than your average adult,0
@Jodi Dunbar God has no hate in him. He is pure love.,1
Madonna has always been a philanthropist for the LGBT community.,1
@Timax that is false. It's the way opinions are perceived whether they are considered hurtful/hateful or not. Some people get hurt over opinions that really aren't bad. Going off of your logic nobody should have the right to any opinion since everyone see's them differently.,0
We are sorry for our far left media doing this to you all too.  We don't know how to stop them spreading this hate and madness.,0
Says the person with no profile picture.,0
@Eugene Birukov they are not saying black lives matter more.  They simply want black lives to matter equally.   You cannot argue that they matter equally right now.,0
@Jack Parsons I ignored nothing.,0
I don't think that slavery happened in the UK itself,0
Thats good for me ietber way at least its gone anr it wont go back up unless they want it taken down again,0
@Tom Ryan The cost of getting the I.D along with the fact that in Republican states they have been closing down the places people have to go to aquire I.D meaning some have to travel hundreds of miles to get their I.DnAnd for many they have to make the decision between I.D to vote or feeding their family for that day... And most in that situation decide on food rather than thinking their vote will make a difference.,0
THERE IS NOT EXCESSIVE FORCE AGAINST BLACK PPL JUAN,0
@Giordano - It's hard to trust wikipedia,0
Imagine if after Martin Luther King jr’s “I have a dream speech” white peoples went around shouting “all colors have a dream too” nnLike seriously 🤦‍ do you guys have to make everything about you nnnBlack peoples are trying to fight for justice by saying they matter nnAnd you white people have to come out of nowhere screaming all “lives matter” 🤦‍ seriouslynnThis fight for their justice  has nothing to do with you people and yet you sorry asses want to jump in every black protest and make it about y’allnnthats just playing white privileged right there,0
Thank you so much Madonna,0
This is absolutely amazing. I can't express enough how much good this attitude is doing the world.,1
All lives matter.Jesus loves us all the same.,1
My gaydar was SIGNALED by Annie... then she was like I don't personally agree with homosexuality AND I????,0
Because he left all his wealth to charities,0
Her voice sounds odd. She is a amazing artist. I wish she would take it easy on the face fillers.,0
I’ll ask my mum for the money,0
TJ is bi but the majority of people viewing will be turned off by that,0
I really like that they're introducing kids to these subjects. It's incredibly important escpecially in this day and age.,1
I graduate in the spring of 2017 with an electrical engineering degree,0
all lives matter in Gods eyes,1
ARE YOU KIDDING? I was a little hesitant in clicking a video from Fox News but I clicked away hoping for objective news. However all four of these people are just blaming Democrats. Thanks Fox News,0
Sheriff David Clark's  words ring true. Do babies lives in the womb matter?  The destruction of the family unit,0
An ideology of victimhood with a list of grievances that do not exist,0
Hello everyone black people are very close to god.... Harming any black human will bring lot of unhappiness and sarrow... First people board to heaven are black humans... Love them and peace...,0
I am SO proud of this man. He came out to his family,1
Thank God her music legacy is something to revisit. Not sure why anyone would want to dress up as Micheal Jackson anymore these days,0
@Anna cuffing isn't a STEREOTYPE technically,0
@Matthew Gravois well that's really good news,0
@Jack Parsons How exactly am I victimizing myself? I guess all I listen to is gangster rap,0
@Dangus hundred years of oppression for which nobody today is responsible. The crime of a father does not concern his son,0
If you believe that God says it's a sin,0
Real conversion therapy,0
Sheriff Clark is. Pissed. And is a noticeable proud American god bless that man for not showing an ounce of weakness and standing up for his country,0
I saw this video 4 years ago. And now Its my last year of civil engineering. Thank you,1
Hey this kind of stuff matters no matter who it happens to! It's wrong to happen to anyone! This happens to white people every day! When it does? Well it's not discrimination or wrong because your white! This abuse of authority in any case is wrong! 🤔🤔🤔🤔 white lives are hurt by all of this alot of people have been liveing in poverty & alot of people are suffering all of this! It's not just racial! Its alot of people fighting againt these atrositys! And the people out there protesting & fighting back are not just black! 🤔🤔🤔🤔 now thats a thought! So if your not black don't fight for this injustice because your life doesn't matter? 🤔🤔🤔🤔 i don't get it?,0
Im studying chemistry.  But boy engineering is amazing I have a lot of female friends in that field.,1
EXACTLY!!! they should be ashamed,0
You can paint an apple what ever color you want but i will still taste like an apple in the inside,1
Look up what All lives matter means or even White lives matter look up it up,0
@Mandy K I know dumbass...but this incident will trigger increas in racial abuse...average I.q people can understand what is the consequences of this incident...it is a crime aganist history of u.k,0
Only racist black people think that white peoples lives dont matter,0
I spent 4 years in a highschool with 4 majors science,1
Can't wait for the truth of the real Madonna to come out. ... not pretty!,0
It's only controversial to those who don't believe it.,0
@Dus Bus yeah they really do its like everyone is against you they slaughtered your family and friends and you had to grab a rifle at 16 and fight for youre freedom its really tough when someone doesn't treat you better than anyone else when you are different color than them,0
UPRISE!!! NOW ITS THE TIME TO TEAR DOWN THE CAPITALISM,0
This is very inspiring! I'm actually hesitating on taking engineering. Not only because I grew up thinking it's for boys only but also because I don't even know what engineers do. Thank you for this. Now,1
Keep working hard in what you want to do. You know you want to work with games! Look into it! Read books,1
White privilege is a blessing,0
@C10 -32 there's no hate like Christian love.,0
If they did the same in USA they'd have to destroy all Democrats statues as they were the slave party back in the day.,0
People don't care to pay attention or even try to think objectively about the typical situations that police officers across the nation face every day. The left takes a specific cases and ignorantly makes it a blanketed big deal,0
I love everything about this comment 🤣🤣 I honestly want to know what they would say in that situation 🤔,0
mini soule there are nothing wrong with people who are religious,0
Its NOT RACE!!!!   Its the fact that kids are being raised by the streets.   Got Dad?  nWe have got to get Dad back into the home and the Mothers to get married first.,0
I am told that to my surprise  and Understanding Now,0
God gave us a choice my choice is to love  I would die for that kid,1
people say there is a methematical error that occured in the medival times that caused our calendar to go wrong by 7 years. Maybe it actually is not 2020 but 2013?,0
Yes like theres no differences We are all humans,1
GUESS WHAT feminism IS about empowering women and if u didnt watch the video,1
If you dont want kids to understand what other people have gone through then don't watch and its not brainwashing its telling kids what's wrong with religious people who take it to seriously.,1
The girl with the red sweater handled that conversation SO WELL. I am LGBTQ+ and I wouldn’t have been offended having a conversation with her. She was nice and still respected the guy,1
All lives matter. Anything else is racism.,1
lgbt youth rise up!!‍,1
Nobody matters....except to those that matter to them.,0
Tyrone Marcus no we are his children he loves us all we aren’t bad people we make mistakes,1
The road to financial freedom I’ve got the point,0
Why all LGBT in this video so denial about that girl opinion. You call people 'homophobic',0
They are privileged apologists!,0
Can Bernie say his name? I've never seen a time in this country when a man who can't string a coherent sentence together half the time would be considered for the presidency? This country has no leadership. It is just going to get worse.,0
So as far as Bernie Sanders goes only Black Lives Matter? How come All Lives Matter don't matter? God Help The Democratic Party! Amen.,0
you cant converse with the left they are  illogical brainwashed and just plain dumb,0
I was fortunate enough to have parents who gave me duplo and lego construction toys as a child.  However I have still always felt what you talk about.  Fitting in is something we all strive for however I would never want to compromise who I am to do so.  I cannot wait for some of my family friend's daughters to get a bit older so that I can get them GoldieBlox as a gift.  This is an amazing initiative and you gave an amazing talk to describe why it is necessary in this world. Thank you!,1
Microaggressions = RAMPANT SEXISM,0
Sunshine littlephilly ok so you have an opinion but oh my god this was a comment that I can’t leave alone as a member of LGBT I feel like this is very nOffensive we should not need to change who we are to make others happy and we will not change our sexuality or identity for anything thank you I’m just sayin,1
I wish I had the real names of every MRA troll below so I could be sure never to hire them anywhere for anything... They are unfit.,0
@*****nnah this is my tap out. You just spend too much time on insults and not enough on actual well anything. Olive branches are all well and good but you decided not to let go of that arrogance of mocking me. Seriously granny doesn't really describe me in any way.nI didn't go through that rubbish statistic earlier out of a need to prove you wrong but a desire to know if that was a fact or not. What motives a person matters,0
if there was a pill to be straight,0
@Renee Lemke did the romans free the celts the egyptians free the slaves no,0
Its Just Blazy I will always stand up more for the Native Americans because they suffered a lot more than any race. When I read the trails of tears I cry  my great great grandmother was a full blood Cherokee! It breaks my heart for what happens to them!,0
@Skyfule Mess weLL aLwAyS sAvE tHe DaY,0
yeah your right,0
I'm very happy that wired kept the comment section open instead of censoring views. Unlike other channels ahem...,0
Your face is gross,0
You don’t get to “agree” not “disagree” with another person’s sexuality or existence! No idea why so-called “Christians” think they are entitled to have a say in other people’s lives...didn’t Jesus say judge not lest he be judged?,1
I guess the blacks killed on the 4th of July don't matter because they weren't killed by white police.,0
This is touching that so many people want to take part and stand up for others (and themselves). Many people see protesting as negative and terrible,0
That sheriff is magnificent. He sums up the democrats perfectly -  whoring for votes,0
She looks fantastic - and the Elizabeth Emanuel jacket is beyond,0
I'm not religious but I do actually agree with something you said!,0
I legit thought Annie was a pre-teen boy who dressed in a very feminine way until I read other comments. No hate intended.,0
@calla how tf is saying cuffed jeans is a bi thing harming anyone tbh,0
I'm a woman and I dream of being an engineer,1
Black people are biggest racists,0
@justice Q5 ' White people face police brutality too,0
Matthew Frasca AMEN!! This indeed is theONLY answer!!!,0
The girl who said “I don’t like homosexuality” is a lesbian orrrrr trans,0
it is all about the black vote. period.,0
My mom is an engineer,1
And aside from how many girls major in engineering,1
Beautiful interview. She has done so much for the LGBTQ community over her 35-year music career. This was such a genuine and heartfelt interview. What a beautiful person she is!,1
I'm a bissexual conversion therapy surviver.,1
It's not a book it's a bible,0
Plamen Stoev and why is it that whites dominate the country?,0
you have encouraged me thank you for sharing,1
this representing the collapse of the power of evil America.,0
.Sorry NO excuse for vandalism,0
i want to study either software engineering or computer science and this video is really inspiring,1
All lives matter EVERY LIFE..... we are all here to live together with respect to each other PERIOD!,1
Wow I just realized this....,0
Your idea of an engineer is that of an intellectual office or research bound. While we engineers in the  construction industry are in the thick of dirt and muck where if there are women,0
@ya-lol-ey I'm glad to hear that.,0
All lives do matter yes right now most of the hate right now is between multicolor multicultural differences right now its sad to have this hate towards one another im sorry but I believe all lives matter don't matter what color what gender or religion or sexual orientation now we can not ignore this hateful racism acts and violence we are humans we all have blood flowing through our veins.,1
Soo way dos not BLM  mather to Black people,0
@methylene5 you must read psychology it's a very useful knowledge to have,0
I think she is.,0
The lgbtq helped launched Madonna and the fact she basically knowdlgeses it every time in her song and in her daily life is iconic,1
Joannot Fampionona That's changing the definition of violence completely.nnAnd about those cases these women present they sound to me like exaggerations made by them. What do you do? everyone gets ask that not only women. And being surprised that someone is an engineer is normal,1
The evil that wants to control you wants to confuse you,0
@rgw1380rw lol you didn't even know what the word slander meant. You said I ignored nothing.,0
Jack Parsons and you can’t die for wearing a mask  sir I -  . In Asian countries people wear masks when they are sick because they don’t want other people to get sick or they just wear it all the time like in Japan they wear it everyday though its really not a problem to wear a mask like chill out pls🤚,0
this is so inspiring being a girl that wants to go into engineering,1
The countless portrayals in books,0
“God gave us choice. My choice is to love.” That was amazing.,1
But people don't act like that.,0
